gene_id	20.NM1__d1	20.NM1__d2
H2NCmale_00014481-RA	0	0
H2NCmale_00014482-RA	0	0
H2NCmale_00014483-RA	0	0
H2NCmale_00014486-RA	0	0
H2NCmale_00014487-RA	0	0
H2NCmale_00014490-RA	0	0
H2NCmale_00014497-RA	0	0
H2NCmale_00014503-RA	0	0
H2NCmale_00014506-RA	0	0
H2NCmale_00014507-RA	0	0
H2NCmale_00014508-RA	0	0
H2NCmale_00014509-RA	0	0
H2NCmale_00014510-RA	0	0
H2NCmale_00014511-RA	0	0
H2NCmale_00014512-RA	0	0
H2NCmale_00014513-RA	0	0
H2NCmale_00014514-RA	0	0
H2NCmale_00014515-RA	0	0
H2NCmale_00014516-RA	0	0
H2NCmale_00014517-RA	0	0
H2NCmale_00014518-RA	0	0
H2NCmale_00014519-RA	0	0
H2NCmale_00014520-RA	0	0
H2NCmale_00014521-RA	0	0
H2NCmale_00014522-RA	0	0
H2NCmale_00014523-RA	0	0
H2NCmale_00014524-RA	0	0
H2NCmale_00014527-RA	0	0
H2NCmale_00014528-RA	0	0
H2NCmale_00014529-RA	0	0
H2NCmale_00014530-RA	0	0
H2NCmale_00014531-RA	0	0
H2NCmale_00014532-RA	0	0
H2NCmale_00014538-RA	0	0
H2NCmale_00014539-RA	0	0
H2NCmale_00014540-RA	0	0
H2NCmale_00014541-RA	0	0
H2NCmale_00014542-RA	0	0
H2NCmale_00014543-RA	0	0
H2NCmale_00014545-RA	0	0
H2NCmale_00014546-RA	0	0
H2NCmale_00014553-RA	0	0
H2NCmale_00014554-RA	0	0
H2NCmale_00014555-RA	0	0
H2NCmale_00014556-RA	0	0
H2NCmale_00014561-RA	0	0
H2NCmale_00014562-RA	0	0
H2NCmale_00014563-RA	0	0
H2NCmale_00014564-RA	0	0
H2NCmale_00014566-RA	0	0
H2NCmale_00014567-RA	0	0
H2NCmale_00014568-RA	0	0
H2NCmale_00014569-RA	0	0
H2NCmale_00014576-RA	0	0
H2NCmale_00014577-RA	0	0
H2NCmale_00014579-RA	0	0
H2NCmale_00014580-RA	0	0
H2NCmale_00014581-RA	0	0
H2NCmale_00014582-RA	0	0
H2NCmale_00014583-RA	0	0
H2NCmale_00014584-RA	0	0
H2NCmale_00014585-RA	0	0
H2NCmale_00014586-RA	0	0
H2NCmale_00014587-RA	0	0
H2NCmale_00014588-RA	0	0
H2NCmale_00014590-RA	0	0
H2NCmale_00014591-RA	0	0
H2NCmale_00014593-RA	0	0
H2NCmale_00014594-RA	0	0
H2NCmale_00014595-RA	0	0
H2NCmale_00014596-RA	0	0
H2NCmale_00014597-RA	0	0
H2NCmale_00014598-RA	0	0
H2NCmale_00014604-RA	0	0
H2NCmale_00014608-RA	0	0
H2NCmale_00014609-RA	0	0
H2NCmale_00014610-RA	0	0
H2NCmale_00014611-RA	0	0
H2NCmale_00014612-RA	0	0
H2NCmale_00014613-RA	0	0
H2NCmale_00014614-RA	0	0
H2NCmale_00014615-RA	0	0
H2NCmale_00014616-RA	0	0
H2NCmale_00014617-RA	0	0
H2NCmale_00014618-RA	0	0
H2NCmale_00014619-RA	0	0
H2NCmale_00014620-RA	0	0
H2NCmale_00014624-RA	0	0
H2NCmale_00014625-RA	0	0
H2NCmale_00014627-RA	0	0
H2NCmale_00014630-RA	0	0
H2NCmale_00014631-RA	0	0
H2NCmale_00014638-RA	0	0
H2NCmale_00014639-RA	0	0
H2NCmale_00014640-RA	0	0
H2NCmale_00014641-RA	0	0
H2NCmale_00014642-RA	0	0
H2NCmale_00014643-RA	0	0
H2NCmale_00014644-RA	0	0
H2NCmale_00014650-RA	0	0
H2NCmale_00014651-RA	0	0
H2NCmale_00014652-RA	0	0
H2NCmale_00014653-RA	0	0
H2NCmale_00014654-RA	0	0
H2NCmale_00014656-RA	0	0
H2NCmale_00014657-RA	0	0
H2NCmale_00014660-RA	0	0
H2NCmale_00014663-RA	0	0
H2NCmale_00014664-RA	0	0
H2NCmale_00014666-RA	0	0
H2NCmale_00014667-RA	0	0
H2NCmale_00014668-RA	0	0
H2NCmale_00014670-RA	0	0
H2NCmale_00014671-RA	0	0
H2NCmale_00014672-RA	0	0
H2NCmale_00014678-RA	0	0
H2NCmale_00014679-RA	0	0
H2NCmale_00014680-RA	0	0
H2NCmale_00014682-RA	0	0
H2NCmale_00014683-RA	0	0
H2NCmale_00014685-RA	0	0
H2NCmale_00014686-RA	0	0
H2NCmale_00014688-RA	0	0
H2NCmale_00014689-RA	0	0
H2NCmale_00014690-RA	0	0
H2NCmale_00014691-RA	0	0
H2NCmale_00014695-RA	0	0
H2NCmale_00014696-RA	0	0
H2NCmale_00014700-RA	0	0
H2NCmale_00014701-RA	0	0
H2NCmale_00014705-RA	0	0
H2NCmale_00014706-RA	0	0
H2NCmale_00014707-RA	0	0
H2NCmale_00014708-RA	0	0
H2NCmale_00014709-RA	0	0
H2NCmale_00014710-RA	0	0
H2NCmale_00014711-RA	0	0
H2NCmale_00014713-RA	0	0
H2NCmale_00014727-RA	0	0
H2NCmale_00014728-RA	0	0
H2NCmale_00014734-RA	0	0
H2NCmale_00014735-RA	0	0
H2NCmale_00014736-RA	0	0
H2NCmale_00014738-RA	0	0
H2NCmale_00014739-RA	0	0
H2NCmale_00014740-RA	0	0
H2NCmale_00014741-RA	0	0
H2NCmale_00014742-RA	0	0
H2NCmale_00014743-RA	0	0
H2NCmale_00014744-RA	0	0
H2NCmale_00014745-RA	0	0
H2NCmale_00014746-RA	0	0
H2NCmale_00014747-RA	0	0
H2NCmale_00014748-RA	0	0
H2NCmale_00014749-RA	0	0
H2NCmale_00014751-RA	0	0
H2NCmale_00014752-RA	0	0
H2NCmale_00014753-RA	0	0
H2NCmale_00014754-RA	0	0
H2NCmale_00014755-RA	0	0
H2NCmale_00014756-RA	0	0
H2NCmale_00014757-RA	0	0
H2NCmale_00014758-RA	0	0
H2NCmale_00014759-RA	0	0
H2NCmale_00014760-RA	0	0
H2NCmale_00014761-RA	0	0
H2NCmale_00014762-RA	0	0
H2NCmale_00014763-RA	0	0
H2NCmale_00014764-RA	0	0
H2NCmale_00014765-RA	0	0
H2NCmale_00014766-RA	0	0
H2NCmale_00014767-RA	0	0
H2NCmale_00014768-RA	0	0
H2NCmale_00014769-RA	0	0
H2NCmale_00014770-RA	0	0
H2NCmale_00014771-RA	0	0
H2NCmale_00014775-RA	0	0
H2NCmale_00014781-RA	0	0
H2NCmale_00014782-RA	0	0
H2NCmale_00014786-RA	0	0
H2NCmale_00014792-RA	0	0
H2NCmale_00014796-RA	0	0
H2NCmale_00014797-RA	0	0
H2NCmale_00014798-RA	0	0
H2NCmale_00014803-RA	0	0
H2NCmale_00014814-RA	0	0
H2NCmale_00014815-RA	0	0
H2NCmale_00014824-RA	0	0
H2NCmale_00014826-RA	0	0
H2NCmale_00014827-RA	0	0
H2NCmale_00014828-RA	0	0
H2NCmale_00014832-RA	0	0
H2NCmale_00014834-RA	0	0
H2NCmale_00014838-RA	0	0
H2NCmale_00014839-RA	0	0
H2NCmale_00014840-RA	0	0
H2NCmale_00014841-RA	0	0
H2NCmale_00014843-RA	0	0
H2NCmale_00014844-RA	0	0
H2NCmale_00014845-RA	0	0
H2NCmale_00014846-RA	0	0
H2NCmale_00014847-RA	0	0
H2NCmale_00014848-RA	0	0
H2NCmale_00014849-RA	0	0
H2NCmale_00014850-RA	0	0
H2NCmale_00014851-RA	0	0
H2NCmale_00014852-RA	0	0
H2NCmale_00014853-RA	0	0
H2NCmale_00014854-RA	0	0
H2NCmale_00014855-RA	0	0
H2NCmale_00014856-RA	0	0
H2NCmale_00014857-RA	0	0
H2NCmale_00014858-RA	0	0
H2NCmale_00014860-RA	0	0
H2NCmale_00014861-RA	0	0
H2NCmale_00014862-RA	0	0
H2NCmale_00014863-RA	0	0
H2NCmale_00014864-RA	0	0
H2NCmale_00014865-RA	0	0
H2NCmale_00014866-RA	0	0
H2NCmale_00014867-RA	0	0
H2NCmale_00014868-RA	0	0
H2NCmale_00014869-RA	0	0
H2NCmale_00014871-RA	0	0
H2NCmale_00014872-RA	0	0
H2NCmale_00014873-RA	0	0
H2NCmale_00014874-RA	0	0
H2NCmale_00014877-RA	0	0
H2NCmale_00014878-RA	0	0
H2NCmale_00014879-RA	0	0
H2NCmale_00014880-RA	0	0
H2NCmale_00014883-RA	0	0
H2NCmale_00014884-RA	0	0
H2NCmale_00014885-RA	0	0
H2NCmale_00014886-RA	0	0
H2NCmale_00014887-RA	0	0
H2NCmale_00014888-RA	0	0
H2NCmale_00014889-RA	0	0
H2NCmale_00014890-RA	0	0
H2NCmale_00014891-RA	0	0
H2NCmale_00014892-RA	0	0
H2NCmale_00014893-RA	0	0
H2NCmale_00014894-RA	0	0
H2NCmale_00014895-RA	0	0
H2NCmale_00014896-RA	0	0
H2NCmale_00014897-RA	0	0
H2NCmale_00014898-RA	0	0
H2NCmale_00014899-RA	0	0
H2NCmale_00014900-RA	0	0
H2NCmale_00014901-RA	0	0
H2NCmale_00014902-RA	0	0
H2NCmale_00014903-RA	0	0
H2NCmale_00014904-RA	0	0
H2NCmale_00014905-RA	0	0
H2NCmale_00014906-RA	0	0
H2NCmale_00014907-RA	0	0
H2NCmale_00014910-RA	0	0
H2NCmale_00014911-RA	0	0
H2NCmale_00014912-RA	0	0
H2NCmale_00014913-RA	0	0
H2NCmale_00014914-RA	0	0
H2NCmale_00014916-RA	0	0
H2NCmale_00014917-RA	0	0
H2NCmale_00014918-RA	0	0
H2NCmale_00014919-RA	0	0
H2NCmale_00014920-RA	0	0
H2NCmale_00014921-RA	0	0
H2NCmale_00014922-RA	0	0
H2NCmale_00014923-RA	0	0
H2NCmale_00014924-RA	0	0
H2NCmale_00014925-RA	0	0
H2NCmale_00014926-RA	0	0
H2NCmale_00014927-RA	0	0
H2NCmale_00014928-RA	0	0
H2NCmale_00014930-RA	0	0
H2NCmale_00014931-RA	0	0
H2NCmale_00014932-RA	0	0
H2NCmale_00014934-RA	0	0
H2NCmale_00014935-RA	0	0
H2NCmale_00014937-RA	0	0
H2NCmale_00014938-RA	0	0
H2NCmale_00014939-RA	0	0
H2NCmale_00014940-RA	0	0
H2NCmale_00014941-RA	0	0
H2NCmale_00014942-RA	0	0
H2NCmale_00014943-RA	0	0
H2NCmale_00014944-RA	0	0
H2NCmale_00014945-RA	0	0
H2NCmale_00014948-RA	0	0
H2NCmale_00014949-RA	0	0
H2NCmale_00014950-RA	0	0
H2NCmale_00014951-RA	0	0
H2NCmale_00014952-RA	0	0
H2NCmale_00014953-RA	0	0
H2NCmale_00014954-RA	0	0
H2NCmale_00014955-RA	0	0
H2NCmale_00014956-RA	0	0
H2NCmale_00014957-RA	0	0
H2NCmale_00014958-RA	0	0
H2NCmale_00014959-RA	0	0
H2NCmale_00014960-RA	0	0
H2NCmale_00014961-RA	0	0
H2NCmale_00014962-RA	0	0
H2NCmale_00014963-RA	0	0
H2NCmale_00014964-RA	0	0
H2NCmale_00014965-RA	0	0
H2NCmale_00014966-RA	0	0
H2NCmale_00014967-RA	0	0
H2NCmale_00014968-RA	0	0
H2NCmale_00014969-RA	0	0
H2NCmale_00014970-RA	0	0
H2NCmale_00014973-RA	0	0
H2NCmale_00014974-RA	0	0
H2NCmale_00014975-RA	0	0
H2NCmale_00014976-RA	0	0
H2NCmale_00014977-RA	0	0
H2NCmale_00014978-RA	0	0
H2NCmale_00014979-RA	0	0
H2NCmale_00014981-RA	0	0
H2NCmale_00014982-RA	0	0
H2NCmale_00014983-RA	0	0
H2NCmale_00014984-RA	0	0
H2NCmale_00014985-RA	0	0
H2NCmale_00014986-RA	0	0
H2NCmale_00014987-RA	0	0
H2NCmale_00014988-RA	0	0
H2NCmale_00014989-RA	0	0
H2NCmale_00014990-RA	0	0
H2NCmale_00014991-RA	0	0
H2NCmale_00014992-RA	0	0
H2NCmale_00014994-RA	0	0
H2NCmale_00014995-RA	0	0
H2NCmale_00014996-RA	0	0
H2NCmale_00014997-RA	0	0
H2NCmale_00014998-RA	0	0
H2NCmale_00014999-RA	0	0
H2NCmale_00015000-RA	0	0
H2NCmale_00015001-RA	0	0
H2NCmale_00015002-RA	0	0
H2NCmale_00015004-RA	0	0
H2NCmale_00015005-RA	0	0
H2NCmale_00015006-RA	0	0
H2NCmale_00015007-RA	0	0
H2NCmale_00015009-RA	0	0
H2NCmale_00015010-RA	0	0
H2NCmale_00015011-RA	0	0
H2NCmale_00015012-RA	0	0
H2NCmale_00015013-RA	0	0
H2NCmale_00015014-RA	0	0
H2NCmale_00015015-RA	0	0
H2NCmale_00015016-RA	0	0
H2NCmale_00015017-RA	0	0
H2NCmale_00015018-RA	0	0
H2NCmale_00015019-RA	0	0
H2NCmale_00015020-RA	0	0
H2NCmale_00015021-RA	0	0
H2NCmale_00015022-RA	0	0
H2NCmale_00015023-RA	0	0
H2NCmale_00015024-RA	0	0
H2NCmale_00015025-RA	0	0
H2NCmale_00015026-RA	0	0
H2NCmale_00015028-RA	0	0
H2NCmale_00015029-RA	0	0
H2NCmale_00015030-RA	0	0
H2NCmale_00015031-RA	0	0
H2NCmale_00015032-RA	0	0
H2NCmale_00015033-RA	0	0
H2NCmale_00015034-RA	0	0
H2NCmale_00015035-RA	0	0
H2NCmale_00015036-RA	0	0
H2NCmale_00015037-RA	0	0
H2NCmale_00015038-RA	0	0
H2NCmale_00015039-RA	0	0
H2NCmale_00015040-RA	0	0
H2NCmale_00015043-RA	0	0
H2NCmale_00015044-RA	0	0
H2NCmale_00015045-RA	0	0
H2NCmale_00015046-RA	0	0
H2NCmale_00015047-RA	0	0
H2NCmale_00015048-RA	0	0
H2NCmale_00015049-RA	0	0
H2NCmale_00015050-RA	0	0
H2NCmale_00015051-RA	0	0
H2NCmale_00015052-RA	0	0
H2NCmale_00015053-RA	0	0
H2NCmale_00015054-RA	0	0
H2NCmale_00015055-RA	0	0
H2NCmale_00015056-RA	0	0
H2NCmale_00015057-RA	0	0
H2NCmale_00015058-RA	0	0
H2NCmale_00015059-RA	0	0
H2NCmale_00015060-RA	0	0
H2NCmale_00015061-RA	0	0
H2NCmale_00015062-RA	0	0
H2NCmale_00015063-RA	0	0
H2NCmale_00015064-RA	0	0
H2NCmale_00015065-RA	0	0
H2NCmale_00015066-RA	0	0
H2NCmale_00015067-RA	0	0
H2NCmale_00015068-RA	0	0
H2NCmale_00015069-RA	0	0
H2NCmale_00015070-RA	0	0
H2NCmale_00015071-RA	0	0
H2NCmale_00015073-RA	0	0
H2NCmale_00015074-RA	0	0
H2NCmale_00015075-RA	0	0
H2NCmale_00015076-RA	0	0
H2NCmale_00015077-RA	0	0
H2NCmale_00015078-RA	0	0
H2NCmale_00015079-RA	0	0
H2NCmale_00015080-RA	0	0
H2NCmale_00015082-RA	0	0
H2NCmale_00015083-RA	0	0
H2NCmale_00015084-RA	0	0
H2NCmale_00015085-RA	0	0
H2NCmale_00015092-RA	0	0
H2NCmale_00015093-RA	0	0
H2NCmale_00015095-RA	0	0
H2NCmale_00015096-RA	0	0
H2NCmale_00015098-RA	0	0
H2NCmale_00015099-RA	0	0
H2NCmale_00015100-RA	0	0
H2NCmale_00015101-RA	0	0
H2NCmale_00015102-RA	0	0
H2NCmale_00015105-RA	0	0
H2NCmale_00015106-RA	0	0
H2NCmale_00015107-RA	0	0
H2NCmale_00015108-RA	0	0
H2NCmale_00015109-RA	0	0
H2NCmale_00015110-RA	0	0
H2NCmale_00015111-RA	0	0
H2NCmale_00015112-RA	0	0
H2NCmale_00015113-RA	0	0
H2NCmale_00015114-RA	0	0
H2NCmale_00015115-RA	0	0
H2NCmale_00015117-RA	0	0
H2NCmale_00015118-RA	0	0
H2NCmale_00015119-RA	0	0
H2NCmale_00015120-RA	0	0
H2NCmale_00015121-RA	0	0
H2NCmale_00015122-RA	0	0
H2NCmale_00015123-RA	0	0
H2NCmale_00015125-RA	0	0
H2NCmale_00015126-RA	0	0
H2NCmale_00015129-RA	0	0
H2NCmale_00015130-RA	0	0
H2NCmale_00015131-RA	0	0
H2NCmale_00015132-RA	0	0
H2NCmale_00015133-RA	0	0
H2NCmale_00015134-RA	0	0
H2NCmale_00015135-RA	0	0
H2NCmale_00015136-RA	0	0
H2NCmale_00015137-RA	0	0
H2NCmale_00015138-RA	0	0
H2NCmale_00015139-RA	0	0
H2NCmale_00015140-RA	0	0
H2NCmale_00015141-RA	0	0
H2NCmale_00015142-RA	0	0
H2NCmale_00015143-RA	0	0
H2NCmale_00015145-RA	0	0
H2NCmale_00015146-RA	0	0
H2NCmale_00015147-RA	0	0
H2NCmale_00015148-RA	0	0
H2NCmale_00015157-RA	0	0
H2NCmale_00015159-RA	0	0
H2NCmale_00015160-RA	0	0
H2NCmale_00015161-RA	0	0
H2NCmale_00015167-RA	0	0
H2NCmale_00015168-RA	0	0
H2NCmale_00015170-RA	0	0
H2NCmale_00015171-RA	0	0
H2NCmale_00015172-RA	0	0
H2NCmale_00015180-RA	0	0
H2NCmale_00015181-RA	0	0
H2NCmale_00015182-RA	0	0
H2NCmale_00015183-RA	0	0
H2NCmale_00015184-RA	0	0
H2NCmale_00015185-RA	0	0
H2NCmale_00015186-RA	0	0
H2NCmale_00015187-RA	0	0
H2NCmale_00015188-RA	0	0
H2NCmale_00015189-RA	0	0
H2NCmale_00015190-RA	0	0
H2NCmale_00015191-RA	0	0
H2NCmale_00015192-RA	0	0
H2NCmale_00015193-RA	0	0
H2NCmale_00015194-RA	0	0
H2NCmale_00015196-RA	0	0
H2NCmale_00015197-RA	0	0
H2NCmale_00015198-RA	0	0
H2NCmale_00015199-RA	0	0
H2NCmale_00015200-RA	0	0
H2NCmale_00015201-RA	0	0
H2NCmale_00015202-RA	0	0
H2NCmale_00015203-RA	0	0
H2NCmale_00015204-RA	0	0
H2NCmale_00015205-RA	0	0
H2NCmale_00015206-RA	0	0
H2NCmale_00015207-RA	0	0
H2NCmale_00015208-RA	0	0
H2NCmale_00015209-RA	0	0
H2NCmale_00015210-RA	0	0
H2NCmale_00015211-RA	0	0
H2NCmale_00015212-RA	0	0
H2NCmale_00015214-RA	0	0
H2NCmale_00015215-RA	0	0
H2NCmale_00015216-RA	0	0
H2NCmale_00015219-RA	0	0
H2NCmale_00015222-RA	0	0
H2NCmale_00015223-RA	0	0
H2NCmale_00015224-RA	0	0
H2NCmale_00015228-RA	0	0
H2NCmale_00015232-RA	0	0
H2NCmale_00015233-RA	0	0
H2NCmale_00015234-RA	0	0
H2NCmale_00015235-RA	0	0
H2NCmale_00015239-RA	0	0
H2NCmale_00015241-RA	0	0
H2NCmale_00015242-RA	0	0
H2NCmale_00015243-RA	0	0
H2NCmale_00015246-RA	0	0
H2NCmale_00015247-RA	0	0
H2NCmale_00015248-RA	0	0
H2NCmale_00015256-RA	0	0
H2NCmale_00015259-RA	0	0
H2NCmale_00015260-RA	0	0
H2NCmale_00015261-RA	0	0
H2NCmale_00015262-RA	0	0
H2NCmale_00015263-RA	0	0
H2NCmale_00015266-RA	0	0
H2NCmale_00015269-RA	0	0
H2NCmale_00015270-RA	0	0
H2NCmale_00015271-RA	0	0
H2NCmale_00015272-RA	0	0
H2NCmale_00015273-RA	0	0
H2NCmale_00015274-RA	0	0
H2NCmale_00015276-RA	0	0
H2NCmale_00015280-RA	0	0
H2NCmale_00015284-RA	0	0
H2NCmale_00015285-RA	0	0
H2NCmale_00015286-RA	0	0
H2NCmale_00015288-RA	0	0
H2NCmale_00015289-RA	0	0
H2NCmale_00015290-RA	0	0
H2NCmale_00015292-RA	0	0
H2NCmale_00015297-RA	0	0
H2NCmale_00015298-RA	0	0
H2NCmale_00015299-RA	0	0
H2NCmale_00015302-RA	0	0
H2NCmale_00015303-RA	0	0
H2NCmale_00015304-RA	0	0
H2NCmale_00015309-RA	0	0
H2NCmale_00015310-RA	0	0
H2NCmale_00015311-RA	0	0
H2NCmale_00015312-RA	0	0
H2NCmale_00015313-RA	0	0
H2NCmale_00015314-RA	0	0
H2NCmale_00015315-RA	0	0
H2NCmale_00015317-RA	0	0
H2NCmale_00015318-RA	0	0
H2NCmale_00015328-RA	0	0
H2NCmale_00015329-RA	0	0
H2NCmale_00015331-RA	0	0
H2NCmale_00015332-RA	0	0
H2NCmale_00015336-RA	0	0
H2NCmale_00015338-RA	0	0
H2NCmale_00015340-RA	0	0
H2NCmale_00015341-RA	0	0
H2NCmale_00015342-RA	0	0
H2NCmale_00015343-RA	0	0
H2NCmale_00015344-RA	0	0
H2NCmale_00015346-RA	0	0
H2NCmale_00015348-RA	0	0
H2NCmale_00015349-RA	0	0
H2NCmale_00015350-RA	0	0
H2NCmale_00015351-RA	0	0
H2NCmale_00015352-RA	0	0
H2NCmale_00015353-RA	0	0
H2NCmale_00015354-RA	0	0
H2NCmale_00015355-RA	0	0
H2NCmale_00015356-RA	0	0
H2NCmale_00015360-RA	0	0
H2NCmale_00015361-RA	0	0
H2NCmale_00015368-RA	0	0
H2NCmale_00015379-RA	0	0
H2NCmale_00015383-RA	0	0
H2NCmale_00015384-RA	0	0
H2NCmale_00015387-RA	0	0
H2NCmale_00015388-RA	0	0
H2NCmale_00015392-RA	0	0
H2NCmale_00015393-RA	0	0
H2NCmale_00015394-RA	0	0
H2NCmale_00015395-RA	0	0
H2NCmale_00015399-RA	0	0
H2NCmale_00015402-RA	0	0
H2NCmale_00015403-RA	0	0
H2NCmale_00015404-RA	0	0
H2NCmale_00015405-RA	0	0
H2NCmale_00015406-RA	0	0
H2NCmale_00015408-RA	0	0
H2NCmale_00015409-RA	0	0
H2NCmale_00015410-RA	0	0
H2NCmale_00015411-RA	0	0
H2NCmale_00015413-RA	0	0
H2NCmale_00015414-RA	0	0
H2NCmale_00015415-RA	0	0
H2NCmale_00015416-RA	0	0
H2NCmale_00015417-RA	0	0
H2NCmale_00015418-RA	0	0
H2NCmale_00015419-RA	0	0
H2NCmale_00015424-RA	0	0
H2NCmale_00015430-RA	0	0
H2NCmale_00015433-RA	0	0
H2NCmale_00015434-RA	0	0
H2NCmale_00015436-RA	0	0
H2NCmale_00015437-RA	0	0
H2NCmale_00015444-RA	0	0
H2NCmale_00015445-RA	0	0
H2NCmale_00015446-RA	0	0
H2NCmale_00015448-RA	0	0
H2NCmale_00015450-RA	0	0
H2NCmale_00015451-RA	0	0
H2NCmale_00015452-RA	0	0
H2NCmale_00015453-RA	0	0
H2NCmale_00015454-RA	0	0
H2NCmale_00015459-RA	0	0
H2NCmale_00015460-RA	0	0
H2NCmale_00015463-RA	0	0
H2NCmale_00015464-RA	0	0
H2NCmale_00015468-RA	0	0
H2NCmale_00015469-RA	0	0
H2NCmale_00015470-RA	0	0
H2NCmale_00015472-RA	0	0
H2NCmale_00015476-RA	0	0
H2NCmale_00015477-RA	0	0
H2NCmale_00015479-RA	0	0
H2NCmale_00015480-RA	0	0
H2NCmale_00015481-RA	0	0
H2NCmale_00015482-RA	0	0
H2NCmale_00015483-RA	0	0
H2NCmale_00015485-RA	0	0
H2NCmale_00015488-RA	0	0
H2NCmale_00015489-RA	0	0
H2NCmale_00015495-RA	0	0
H2NCmale_00015496-RA	0	0
H2NCmale_00015500-RA	0	0
H2NCmale_00015503-RA	0	0
H2NCmale_00015505-RA	0	0
H2NCmale_00015508-RA	0	0
H2NCmale_00015509-RA	0	0
H2NCmale_00015510-RA	0	0
H2NCmale_00015511-RA	0	0
H2NCmale_00015512-RA	0	0
H2NCmale_00015513-RA	0	0
H2NCmale_00015519-RA	0	0
H2NCmale_00015521-RA	0	0
H2NCmale_00015523-RA	0	0
H2NCmale_00015526-RA	0	0
H2NCmale_00015528-RA	0	0
H2NCmale_00015529-RA	0	0
H2NCmale_00015530-RA	0	0
H2NCmale_00015531-RA	0	0
H2NCmale_00015536-RA	0	0
H2NCmale_00015537-RA	0	0
H2NCmale_00015539-RA	0	0
H2NCmale_00015540-RA	0	0
H2NCmale_00015541-RA	0	0
H2NCmale_00015542-RA	0	0
H2NCmale_00015543-RA	0	0
H2NCmale_00015544-RA	0	0
H2NCmale_00015545-RA	0	0
H2NCmale_00015546-RA	0	0
H2NCmale_00015547-RA	0	0
H2NCmale_00015548-RA	0	0
H2NCmale_00015549-RA	0	0
H2NCmale_00015550-RA	0	0
H2NCmale_00015551-RA	0	0
H2NCmale_00015552-RA	0	0
H2NCmale_00015553-RA	0	0
H2NCmale_00015554-RA	0	0
H2NCmale_00015555-RA	0	0
H2NCmale_00015556-RA	0	0
H2NCmale_00015557-RA	0	0
H2NCmale_00015558-RA	0	0
H2NCmale_00015561-RA	0	0
H2NCmale_00015562-RA	0	0
H2NCmale_00015563-RA	0	0
H2NCmale_00015564-RA	0	0
H2NCmale_00015565-RA	0	0
H2NCmale_00015566-RA	0	0
H2NCmale_00015567-RA	0	0
H2NCmale_00015569-RA	0	0
H2NCmale_00015570-RA	0	0
H2NCmale_00015571-RA	0	0
H2NCmale_00015572-RA	0	0
H2NCmale_00015574-RA	0	0
H2NCmale_00015576-RA	0	0
H2NCmale_00015588-RA	0	0
H2NCmale_00015590-RA	0	0
H2NCmale_00015595-RA	0	0
H2NCmale_00015596-RA	0	0
H2NCmale_00015597-RA	0	0
H2NCmale_00015598-RA	0	0
H2NCmale_00015599-RA	0	0
H2NCmale_00015600-RA	0	0
H2NCmale_00015601-RA	0	0
H2NCmale_00015603-RA	0	0
H2NCmale_00015605-RA	0	0
H2NCmale_00015606-RA	0	0
H2NCmale_00015608-RA	0	0
H2NCmale_00015609-RA	0	0
H2NCmale_00015611-RA	0	0
H2NCmale_00015613-RA	0	0
H2NCmale_00015614-RA	0	0
H2NCmale_00015621-RA	0	0
H2NCmale_00015623-RA	0	0
H2NCmale_00015624-RA	0	0
H2NCmale_00015627-RA	0	0
H2NCmale_00015629-RA	0	0
H2NCmale_00015630-RA	0	0
H2NCmale_00015631-RA	0	0
H2NCmale_00015632-RA	0	0
H2NCmale_00015636-RA	0	0
H2NCmale_00015637-RA	0	0
H2NCmale_00015638-RA	0	0
H2NCmale_00015639-RA	0	0
H2NCmale_00015640-RA	0	0
H2NCmale_00015641-RA	0	0
H2NCmale_00015642-RA	0	0
H2NCmale_00015644-RA	0	0
H2NCmale_00015645-RA	0	0
H2NCmale_00015646-RA	0	0
H2NCmale_00015647-RA	0	0
H2NCmale_00015648-RA	0	0
H2NCmale_00015650-RA	0	0
H2NCmale_00015651-RA	0	0
H2NCmale_00015652-RA	0	0
H2NCmale_00015653-RA	0	0
H2NCmale_00015654-RA	0	0
H2NCmale_00015655-RA	0	0
H2NCmale_00015659-RA	0	0
H2NCmale_00015661-RA	0	0
H2NCmale_00015663-RA	0	0
H2NCmale_00015664-RA	0	0
H2NCmale_00015665-RA	0	0
H2NCmale_00015666-RA	0	0
H2NCmale_00015669-RA	0	0
H2NCmale_00015670-RA	0	0
H2NCmale_00015671-RA	0	0
H2NCmale_00015672-RA	0	0
H2NCmale_00015673-RA	0	0
H2NCmale_00015677-RA	0	0
H2NCmale_00015680-RA	0	0
H2NCmale_00015681-RA	0	0
H2NCmale_00015682-RA	0	0
H2NCmale_00015683-RA	0	0
H2NCmale_00015684-RA	0	0
H2NCmale_00015685-RA	0	0
H2NCmale_00015686-RA	0	0
H2NCmale_00015687-RA	0	0
H2NCmale_00015688-RA	0	0
H2NCmale_00015694-RA	0	0
H2NCmale_00015698-RA	0	0
H2NCmale_00015699-RA	0	0
H2NCmale_00015702-RA	0	0
H2NCmale_00015703-RA	0	0
H2NCmale_00015704-RA	0	0
H2NCmale_00015705-RA	0	0
H2NCmale_00015706-RA	0	0
H2NCmale_00015707-RA	0	0
H2NCmale_00015708-RA	0	0
H2NCmale_00015709-RA	0	0
H2NCmale_00015710-RA	0	0
H2NCmale_00015711-RA	0	0
H2NCmale_00015712-RA	0	0
H2NCmale_00015714-RA	0	0
